,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Jakeem Grant Sr. (CLE),2021,14,1,3,46,46.0,46,3,1,1,5,0,0,17.1
Hunter Renfrow (LV),2021,14,13,14,117,9.0,19,0,1,0,0,0,1,15.7
Mike Evans (TB),2021,14,6,6,91,15.2,24,2,1,0,0,0,0,15.1
Allen Lazard (NYJ),2021,14,6,7,75,12.5,32,2,1,1,14,0,0,14.9
Jalen Guyton (FA),2021,14,3,3,87,29.0,59,4,1,0,0,0,0,14.7
Chosen Anderson (FA),2021,14,7,12,84,12.0,23,1,1,0,0,0,0,14.4
K.J. Osborn (MIN),2021,14,3,9,83,27.7,62,4,1,0,0,0,0,14.3
Odell Beckham Jr. (FA),2021,14,6,7,77,12.8,40,3,1,0,0,0,0,13.7
Damiere Byrd (FA),2021,14,2,2,76,38.0,54,5,1,0,0,0,0,13.6
Justin Jefferson (MIN),2021,14,7,15,79,11.3,22,1,1,1,-4,0,0,13.5
Cam Sims (LV),2021,14,3,4,69,23.0,43,3,1,0,0,0,0,12.9
Van Jefferson (LAR),2021,14,2,3,58,29.0,52,4,1,1,10,0,0,12.8
Joshua Palmer (LAC),2021,14,5,7,66,13.2,36,2,1,0,0,0,0,12.6
Brandon Aiyuk (SF),2021,14,6,10,62,10.3,21,1,1,1,4,0,0,12.6
James Washington (FA),2021,14,4,6,65,16.3,30,3,1,0,0,0,0,12.5
Deebo Samuel (SF),2021,14,1,1,22,22.0,22,1,0,8,37,1,0,11.9
Breshad Perriman (FA),2021,14,1,2,58,58.0,58,4,1,0,0,0,0,11.8
Tee Higgins (CIN),2021,14,5,7,114,22.8,27,4,0,0,0,0,0,11.4
Amari Cooper (CLE),2021,14,5,7,51,10.2,20,1,1,0,0,0,0,11.1
Chris Godwin (TB),2021,14,10,15,105,10.5,23,2,0,0,0,0,0,10.5
Rashod Bateman (BAL),2021,14,7,8,103,14.7,36,5,0,0,0,0,0,10.3
Diontae Johnson (PIT),2021,14,5,10,76,15.2,37,2,0,1,7,0,0,10.3
Gabe Davis (BUF),2021,14,5,8,43,8.6,21,1,1,0,0,0,0,10.3
A.J. Green (FA),2021,14,7,10,102,14.6,36,3,0,0,0,0,0,10.2
Brandin Cooks (DAL),2021,14,8,11,101,12.6,19,0,0,0,0,0,0,10.1
Jarvis Landry (FA),2021,14,5,10,41,8.2,17,0,1,0,0,0,0,10.1
Chase Claypool (CHI),2021,14,8,9,93,11.6,38,2,0,1,2,0,0,9.5
Kalif Raymond (DET),2021,14,4,5,31,7.8,9,0,1,0,0,0,0,9.1
Donovan Peoples-Jones (CLE),2021,14,5,7,90,18.0,34,3,0,0,0,0,0,9.0
Christian Kirk (JAC),2021,14,3,6,86,28.7,47,6,0,0,0,0,0,8.6
DJ Moore (CHI),2021,14,6,10,84,14.0,22,1,0,0,0,0,0,8.4
CeeDee Lamb (DAL),2021,14,7,10,61,8.7,18,0,0,2,15,0,0,7.6
Tyreek Hill (MIA),2021,14,4,4,76,19.0,38,2,0,0,0,0,0,7.6
Stefon Diggs (BUF),2021,14,7,13,74,10.6,24,1,0,0,0,0,0,7.4
Amon-Ra St. Brown (DET),2021,14,8,12,73,9.1,19,0,0,0,0,0,0,7.3
Marvin Jones Jr. (FA),2021,14,6,7,70,11.7,31,2,0,0,0,0,0,7.0
Josh Gordon (FA),2021,14,2,3,9,4.5,8,0,1,0,0,0,0,6.9
Nico Collins (HOU),2021,14,5,10,69,13.8,30,2,0,0,0,0,0,6.9
Laquon Treadwell (SEA),2021,14,4,6,68,17.0,41,3,0,0,0,0,0,6.8
Cole Beasley (BUF),2021,14,9,11,64,7.1,15,0,0,0,0,0,0,6.4
Russell Gage (TB),2021,14,4,6,64,16.0,36,2,0,0,0,0,0,6.4
Tyler Boyd (CIN),2021,14,4,5,55,13.8,29,1,0,1,8,0,0,6.3
Mike Williams (LAC),2021,14,6,6,61,10.2,25,1,0,0,0,0,0,6.1
Michael Gallup (DAL),2021,14,5,9,60,12.0,24,1,0,0,0,0,0,6.0
Mecole Hardman (FA),2021,14,2,2,59,29.5,44,3,0,1,0,0,0,5.9
DeAndre Hopkins (ARI),2021,14,5,13,54,10.8,15,0,0,0,0,0,0,5.4
Braxton Berrios (MIA),2021,14,6,10,52,8.7,17,0,0,0,0,0,0,5.2
Josh Reynolds (DET),2021,14,3,5,52,17.3,20,1,0,0,0,0,0,5.2
Jerry Jeudy (DEN),2021,14,5,6,47,9.4,21,1,0,0,0,0,0,4.7
Jauan Jennings (SF),2021,14,3,5,46,15.3,25,1,0,0,0,0,0,4.6
Brandon Zylstra (FA),2021,14,4,5,45,11.3,19,0,0,0,0,0,0,4.5
DK Metcalf (SEA),2021,14,4,8,43,10.8,22,1,0,0,0,0,0,4.3
Marquise Brown (ARI),2021,14,5,8,41,8.2,12,0,0,0,0,0,0,4.1
D.J. Montgomery (FA),2021,14,3,6,36,12.0,14,0,0,0,0,0,0,3.6
Adam Humphries (FA),2021,14,4,7,34,8.5,14,0,0,0,0,0,0,3.4
Laviska Shenault Jr. (CAR),2021,14,4,7,34,8.5,14,0,0,0,0,0,0,3.4
Marquez Callaway (NO),2021,14,2,4,34,17.0,26,1,0,0,0,0,0,3.4
Tre'Quan Smith (NO),2021,14,3,3,33,11.0,21,1,0,0,0,0,0,3.3
Julio Jones (FA),2021,14,4,6,33,8.3,16,0,0,0,0,0,0,3.3
Ray-Ray McCloud III (SF),2021,14,6,8,32,5.3,10,0,0,0,0,0,0,3.2
Nick Westbrook-Ikhine (TEN),2021,14,3,3,31,10.3,15,0,0,0,0,0,0,3.1
Byron Pringle (FA),2021,14,1,1,28,28.0,28,1,0,0,0,0,0,2.8
Keelan Cole Sr. (LV),2021,14,1,6,27,27.0,27,1,0,0,0,0,0,2.7
Sterling Shepard (NYG),2021,14,2,4,27,13.5,24,1,0,0,0,0,0,2.7
Emmanuel Sanders (FA),2021,14,1,1,25,25.0,25,1,0,0,0,0,0,2.5
Bryan Edwards (FA),2021,14,2,3,24,12.0,18,0,0,0,0,0,0,2.4
Tim Patrick (DEN),2021,14,2,5,21,10.5,13,0,0,0,0,0,0,2.1
Marquez Valdes-Scantling (KC),2021,14,3,5,20,6.7,8,0,0,0,0,0,0,2.0
Chris Conley (TEN),2021,14,2,2,20,10.0,13,0,0,0,0,0,0,2.0
Jamison Crowder (FA),2021,14,3,6,19,6.3,11,0,0,0,0,0,0,1.9
DeSean Jackson (FA),2021,14,1,2,19,19.0,19,0,0,0,0,0,0,1.9
Darnell Mooney (CHI),2021,14,1,5,19,19.0,19,0,0,0,0,0,0,1.9
Cedrick Wilson Jr. (MIA),2021,14,2,2,18,9.0,13,0,0,0,0,0,0,1.8
Davion Davis (FA),2021,14,1,1,17,17.0,17,0,0,0,0,0,0,1.7
Devin Duvernay (BAL),2021,14,2,5,14,7.0,11,0,0,1,3,0,0,1.7
Tyler Johnson (LV),2021,14,3,3,17,5.7,8,0,0,0,0,0,0,1.7
Tavon Austin (FA),2021,14,3,5,17,5.7,7,0,0,0,0,0,0,1.7
Penny Hart (SEA),2021,14,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Rondale Moore (ARI),2021,14,3,4,5,1.7,7,0,0,2,11,0,0,1.6
Kenny Golladay (FA),2021,14,2,8,15,7.5,10,0,0,0,0,0,0,1.5
Allen Robinson II (LAR),2021,14,2,6,14,7.0,8,0,0,0,0,0,0,1.4
Chester Rogers (FA),2021,14,1,1,13,13.0,13,0,0,0,0,0,0,1.3
DeAndre Carter (FA),2021,14,2,6,12,6.0,10,0,0,0,0,0,0,1.2
Racey McMath (TEN),2021,14,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Courtland Sutton (DEN),2021,14,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Phillip Dorsett II (LV),2021,14,1,3,9,9.0,9,0,0,1,0,0,0,0.9
John Ross (FA),2021,14,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Tajae Sharpe (FA),2021,14,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Tom Kennedy (DET),2021,14,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Pharoh Cooper (ARI),2021,14,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Cody Hollister (TEN),2021,14,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Zay Jones (JAC),2021,14,5,7,25,5.0,9,0,0,0,0,0,1,0.5
Isaiah McKenzie (IND),2021,14,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Easop Winston Jr. (SEA),2021,14,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Freddie Swain (MIA),2021,14,0,1,0,0.0,0,0,0,1,3,0,0,0.3
Dyami Brown (WAS),2021,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Demetric Felton Jr. (CLE),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tylan Wallace (BAL),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marquez Stevenson (CLE),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Amari Rodgers (HOU),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
KhaDarel Hodge (FA),2021,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Powell (FA),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Vyncint Smith (IND),2021,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Trent Sherfield (BUF),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Terry McLaurin (WAS),2021,14,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Denzel Mims (NYJ),2021,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Stanley Morgan Jr. (CIN),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darius Slayton (NYG),2021,14,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Malik Taylor (NYJ),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyron Johnson (SF),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Frank Darby (ATL),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ben Skowronek (LAR),2021,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jaelon Darden (CLE),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dee Eskridge (SEA),2021,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Travis Benjamin (FA),2021,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Sammy Watkins (FA),2021,14,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Andre Roberts (FA),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dede Westbrook (FA),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Curtis Samuel (WAS),2021,14,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Jaydon Mickens (NYG),2021,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Equanimeous St. Brown (CHI),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
River Cracraft (MIA),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
JoJo Natson (FA),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Justin Hardee (NYJ),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Kemp (WAS),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Alex Erickson (WAS),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Diontae Spencer (NYJ),2021,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jake Kumerow (FA),2021,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cooper Kupp (LAR),2021,15,9,13,136,15.1,42,6,2,1,1,0,0,25.7
Brandin Cooks (DAL),2021,15,7,10,102,14.6,43,4,2,0,0,0,0,22.2
Tyreek Hill (MIA),2021,15,12,13,148,12.3,40,5,1,0,0,0,0,20.8
Gabe Davis (BUF),2021,15,5,7,85,17.0,28,2,2,0,0,0,0,20.5
Marquez Valdes-Scantling (KC),2021,15,5,7,98,19.6,31,4,1,0,0,0,0,15.8
Tyler Boyd (CIN),2021,15,5,6,96,19.2,56,4,1,0,0,0,0,15.6
Amon-Ra St. Brown (DET),2021,15,8,11,90,11.3,37,2,1,1,5,0,0,15.5
Christian Kirk (JAC),2021,15,9,12,94,10.4,26,2,1,0,0,0,0,15.4
Russell Gage (TB),2021,15,8,12,91,11.4,21,2,1,0,0,0,0,15.1
Deebo Samuel (SF),2021,15,4,5,60,15.0,30,3,0,6,29,1,0,14.9
Keenan Allen (LAC),2021,15,6,10,78,13.0,29,1,1,0,0,0,0,13.8
Josh Reynolds (DET),2021,15,6,6,68,11.3,22,1,1,0,0,0,0,12.8
DeVante Parker (NE),2021,15,4,8,68,17.0,37,2,1,0,0,0,0,12.8
Marquez Callaway (NO),2021,15,6,9,112,18.7,40,5,0,0,0,0,0,11.2
Justin Jefferson (MIN),2021,15,4,10,47,11.8,18,0,1,0,0,0,0,10.7
Davante Adams (LV),2021,15,6,7,44,7.3,16,0,1,0,0,0,0,10.4
Tim Patrick (DEN),2021,15,3,5,42,14.0,25,1,1,0,0,0,0,10.2
Braxton Berrios (MIA),2021,15,1,1,26,26.0,4,1,0,2,10,1,0,9.6
Stefon Diggs (BUF),2021,15,4,7,35,8.8,11,0,1,0,0,0,0,9.5
Greg Ward (PHI),2021,15,2,3,28,14.0,19,0,1,0,0,0,0,8.8
Jauan Jennings (SF),2021,15,3,6,28,9.3,15,0,1,0,0,0,0,8.8
Jalen Guyton (FA),2021,15,2,2,10,5.0,6,0,1,0,0,0,0,7.0
Bryan Edwards (FA),2021,15,3,4,8,2.7,8,0,1,0,0,0,0,6.8
DJ Moore (CHI),2021,15,6,11,48,8.0,16,0,0,0,0,0,0,6.8
Ihmir Smith-Marsette (KC),2021,15,1,2,7,7.0,7,0,1,0,0,0,0,6.7
Zay Jones (JAC),2021,15,6,9,67,11.2,16,0,0,0,0,0,0,6.7
Darnell Mooney (CHI),2021,15,5,7,63,12.6,27,1,0,1,3,0,0,6.6
A.J. Green (FA),2021,15,4,8,64,16.0,27,1,0,0,0,0,0,6.4
Kendrick Bourne (NE),2021,15,3,3,44,14.7,20,1,0,2,19,0,0,6.3
Chosen Anderson (FA),2021,15,3,8,29,9.7,13,0,0,2,33,0,0,6.2
Jalen Reagor (MIN),2021,15,3,3,57,19.0,34,2,0,0,0,0,0,5.7
Laquon Treadwell (SEA),2021,15,6,9,57,9.5,21,1,0,0,0,0,0,5.7
Olamide Zaccheaus (FA),2021,15,2,2,53,26.5,49,3,0,0,0,0,0,5.3
Kenny Golladay (FA),2021,15,3,8,53,17.7,36,2,0,0,0,0,0,5.3
Jakobi Meyers (LV),2021,15,6,12,44,7.3,10,0,0,1,9,0,0,5.3
N'Keal Harry (FA),2021,15,2,5,52,26.0,43,3,0,0,0,0,0,5.2
DK Metcalf (SEA),2021,15,6,12,52,8.7,12,0,0,0,0,0,0,5.2
Isaiah Ford (FA),2021,15,3,3,51,17.0,27,1,0,0,0,0,0,5.1
Terry McLaurin (WAS),2021,15,2,4,51,25.5,46,3,0,0,0,0,0,5.1
CeeDee Lamb (DAL),2021,15,6,9,50,8.3,16,0,0,0,0,0,0,5.0
Laviska Shenault Jr. (CAR),2021,15,4,7,39,9.8,11,0,0,1,10,0,0,4.9
Mike Williams (LAC),2021,15,3,9,49,16.3,27,1,0,0,0,0,0,4.9
Chris Godwin (TB),2021,15,6,7,49,8.2,23,1,0,0,0,0,0,4.9
Diontae Johnson (PIT),2021,15,5,5,38,7.6,16,0,0,1,10,0,0,4.8
Donovan Peoples-Jones (CLE),2021,15,4,8,48,12.0,25,1,0,0,0,0,0,4.8
Phillip Dorsett II (LV),2021,15,2,3,43,21.5,33,2,0,0,0,0,0,4.3
Marquise Brown (ARI),2021,15,10,14,43,4.3,7,0,0,0,0,0,0,4.3
Damiere Byrd (FA),2021,15,5,6,62,12.4,17,0,0,0,0,0,1,4.2
Ben Skowronek (LAR),2021,15,4,5,42,10.5,14,0,0,0,0,0,0,4.2
Tyler Johnson (LV),2021,15,4,7,41,10.3,18,0,0,0,0,0,0,4.1
Jamison Crowder (FA),2021,15,5,8,40,8.0,14,0,0,0,0,0,0,4.0
DeVonta Smith (PHI),2021,15,3,5,40,13.3,28,1,0,0,0,0,0,4.0
Ashton Dulin (IND),2021,15,0,0,0,0.0,0,0,0,2,39,0,0,3.9
Brandon Aiyuk (SF),2021,15,1,2,36,36.0,36,2,0,0,0,0,0,3.6
James Washington (FA),2021,15,3,5,36,12.0,19,0,0,0,0,0,0,3.6
Cole Beasley (BUF),2021,15,4,8,35,8.8,12,0,0,0,0,0,0,3.5
Nelson Agholor (FA),2021,15,4,6,34,8.5,10,0,0,0,0,0,0,3.4
Van Jefferson (LAR),2021,15,2,2,23,11.5,18,0,0,1,10,0,0,3.3
Nick Westbrook-Ikhine (TEN),2021,15,4,7,32,8.0,12,0,0,0,0,0,0,3.2
Hunter Renfrow (LV),2021,15,3,5,32,10.7,13,0,0,0,0,0,0,3.2
Michael Gallup (DAL),2021,15,3,5,32,10.7,19,0,0,0,0,0,0,3.2
Chester Rogers (FA),2021,15,4,4,30,7.5,13,0,0,0,0,0,0,3.0
Allen Lazard (NYJ),2021,15,2,4,23,11.5,17,0,0,1,5,0,0,2.8
Freddie Swain (MIA),2021,15,1,1,25,25.0,25,1,0,0,0,0,0,2.5
DeAndre Carter (FA),2021,15,2,3,12,6.0,7,0,0,1,12,0,0,2.4
Rashard Higgins (FA),2021,15,3,5,24,8.0,13,0,0,0,0,0,0,2.4
Zach Pascal (ARI),2021,15,1,2,23,23.0,23,1,0,0,0,0,0,2.3
Adam Humphries (FA),2021,15,3,6,23,7.7,10,0,0,0,0,0,0,2.3
Tee Higgins (CIN),2021,15,2,3,23,11.5,17,0,0,0,0,0,0,2.3
Darius Slayton (NYG),2021,15,2,3,23,11.5,14,0,0,0,0,0,0,2.3
Byron Pringle (FA),2021,15,3,4,22,7.3,10,0,0,0,0,0,0,2.2
K.J. Osborn (MIN),2021,15,3,3,21,7.0,9,0,0,0,0,0,0,2.1
Kalif Raymond (DET),2021,15,2,3,20,10.0,15,0,0,0,0,0,0,2.0
Chase Claypool (CHI),2021,15,0,2,12,0.0,0,0,0,1,7,0,0,1.9
T.Y. Hilton (FA),2021,15,1,1,19,19.0,19,0,0,0,0,0,0,1.9
Antoine Wesley (FA),2021,15,3,8,19,6.3,7,0,0,0,0,0,0,1.9
Scotty Miller (FA),2021,15,2,3,18,9.0,13,0,0,0,0,0,0,1.8
Tre'Quan Smith (NO),2021,15,2,3,17,8.5,9,0,0,0,0,0,0,1.7
Jakeem Grant Sr. (CLE),2021,15,0,0,0,0.0,0,0,0,2,17,0,0,1.7
Brandon Zylstra (FA),2021,15,2,4,17,8.5,9,0,0,0,0,0,0,1.7
Collin Johnson (NYG),2021,15,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Joshua Palmer (LAC),2021,15,1,1,15,15.0,15,0,0,0,0,0,0,1.5
Isaiah McKenzie (IND),2021,15,1,2,7,7.0,7,0,0,1,8,0,0,1.5
Sterling Shepard (NYG),2021,15,2,6,15,7.5,8,0,0,0,0,0,0,1.5
Quez Watkins (PHI),2021,15,2,2,14,7.0,9,0,0,0,0,0,0,1.4
Mike Evans (TB),2021,15,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Nico Collins (HOU),2021,15,2,4,14,7.0,7,0,0,0,0,0,0,1.4
Marvin Jones Jr. (FA),2021,15,2,4,14,7.0,9,0,0,0,0,0,0,1.4
Devin Duvernay (BAL),2021,15,3,3,13,4.3,7,0,0,0,0,0,0,1.3
Cam Sims (LV),2021,15,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Andy Isabella (BAL),2021,15,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Courtland Sutton (DEN),2021,15,2,7,12,6.0,7,0,0,0,0,0,0,1.2
Chris Conley (TEN),2021,15,2,4,12,6.0,11,0,0,0,0,0,0,1.2
DeSean Jackson (FA),2021,15,1,3,11,11.0,11,0,0,0,0,0,0,1.1
Tavon Austin (FA),2021,15,1,3,11,11.0,11,0,0,0,0,0,0,1.1
Mecole Hardman (FA),2021,15,2,4,11,5.5,6,0,0,1,0,0,0,1.1
Albert Wilson (FA),2021,15,1,2,9,9.0,9,0,0,1,1,0,0,1.0
Rondale Moore (ARI),2021,15,3,3,9,3.0,10,0,0,1,1,0,0,1.0
Keelan Cole Sr. (LV),2021,15,1,2,9,9.0,9,0,0,0,0,0,0,0.9
James Proche II (BAL),2021,15,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Amari Cooper (CLE),2021,15,2,5,8,4.0,5,0,0,0,0,0,0,0.8
Michael Pittman Jr. (IND),2021,15,1,5,7,7.0,7,0,0,0,0,0,0,0.7
Odell Beckham Jr. (FA),2021,15,1,3,7,7.0,7,0,0,0,0,0,0,0.7
Andre Roberts (FA),2021,15,0,0,0,0.0,0,0,0,1,6,0,0,0.6
Malik Turner (IND),2021,15,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Rashod Bateman (BAL),2021,15,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Cody Hollister (TEN),2021,15,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Tylan Wallace (BAL),2021,15,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Ja'Marr Chase (CIN),2021,15,1,4,3,3.0,3,0,0,0,0,0,0,0.3
Dyami Brown (WAS),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dazz Newsome (SF),2021,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Demetric Felton Jr. (CLE),2021,15,3,4,16,5.3,9,0,0,0,0,0,0,0.0
Kendall Hinton (DEN),2021,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Amari Rodgers (HOU),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marquez Stevenson (CLE),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Powell (FA),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ray-Ray McCloud III (SF),2021,15,1,3,0,0.0,0,0,0,0,0,0,0,0.0
Jordan Veasy (FA),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trent Sherfield (BUF),2021,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Christian Blake (FA),2021,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Gunner Olszewski (PIT),2021,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Easop Winston Jr. (SEA),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jerry Jeudy (DEN),2021,15,0,4,0,0.0,0,0,0,0,0,0,0,0.0
Denzel Mims (NYJ),2021,15,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Quinton Bell (ATL),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Juwann Winfree (FA),2021,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Cody Thompson (SEA),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nsimba Webster (CHI),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Alex Bachman (HOU),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Malik Taylor (NYJ),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Landen Akers (FA),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Terrace Marshall Jr. (CAR),2021,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jaelon Darden (CLE),2021,15,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Dee Eskridge (SEA),2021,15,0,4,0,0.0,0,0,0,0,0,0,0,0.0
Julio Jones (FA),2021,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tommylee Lewis (FA),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaydon Mickens (NYG),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mack Hollins (ATL),2021,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Alex Erickson (WAS),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
River Cracraft (MIA),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trent Taylor (FA),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Demarcus Robinson (FA),2021,15,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Diontae Spencer (NYJ),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Willie Snead IV (FA),2021,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Ty Montgomery (NE),2021,15,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Chris Moore (FA),2021,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tajae Sharpe (FA),2021,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Pharoh Cooper (ARI),2021,15,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Dax Milne (WAS),2021,15,1,1,-2,-2.0,0,0,0,0,0,0,0,-0.2
Racey McMath (TEN),2021,15,1,1,-1,-1.0,0,0,0,0,0,0,1,-2.1
Tee Higgins (CIN),2021,16,12,13,194,16.2,52,6,2,0,0,0,0,31.4
Davante Adams (LV),2021,16,10,13,114,11.4,33,2,2,0,0,0,0,23.4
A.J. Brown (PHI),2021,16,11,16,145,13.2,42,3,1,0,0,0,0,20.5
Byron Pringle (FA),2021,16,6,7,75,12.5,22,1,2,0,0,0,0,19.5
Deebo Samuel (SF),2021,16,9,11,159,17.7,56,5,0,5,32,0,0,19.1
Isaiah McKenzie (IND),2021,16,11,12,125,11.4,28,1,1,1,-1,0,0,18.4
Amon-Ra St. Brown (DET),2021,16,9,11,91,10.1,24,2,1,2,19,0,0,17.0
Jaylen Waddle (MIA),2021,16,10,12,92,9.2,24,1,1,0,0,0,0,15.2
Amari Cooper (CLE),2021,16,7,11,85,12.1,24,1,1,0,0,0,0,14.5
Tyler Boyd (CIN),2021,16,3,5,85,28.3,68,4,1,0,0,0,0,14.5
Stefon Diggs (BUF),2021,16,7,13,85,12.1,23,1,1,0,0,0,0,14.5
Malik Turner (IND),2021,16,3,3,82,27.3,61,4,1,0,0,0,0,14.2
DeVonta Smith (PHI),2021,16,5,7,80,16.0,46,4,1,0,0,0,0,14.0
K.J. Osborn (MIN),2021,16,5,7,68,13.6,30,2,1,0,0,0,0,12.8
Ja'Marr Chase (CIN),2021,16,7,10,125,17.9,22,2,0,0,0,0,0,12.5
Chris Conley (TEN),2021,16,3,3,60,20.0,41,3,1,0,0,0,0,12.0
Allen Lazard (NYJ),2021,16,2,5,45,22.5,34,2,1,1,13,0,0,11.8
Justin Jefferson (MIN),2021,16,8,12,116,14.5,34,3,0,0,0,0,0,11.6
Cooper Kupp (LAR),2021,16,10,13,109,10.9,37,2,0,1,4,0,0,11.3
T.Y. Hilton (FA),2021,16,4,5,51,12.8,39,2,1,0,0,0,0,11.1
Joshua Palmer (LAC),2021,16,5,6,43,8.6,12,0,1,0,0,0,0,10.3
Antonio Brown (FA),2021,16,10,15,101,10.1,22,1,0,0,0,0,0,10.1
DK Metcalf (SEA),2021,16,2,5,41,20.5,41,3,1,0,0,0,0,10.1
Brandon Aiyuk (SF),2021,16,4,5,40,10.0,17,0,1,0,0,0,0,10.0
Hunter Renfrow (LV),2021,16,3,3,40,13.3,18,0,1,0,0,0,0,10.0
Braxton Berrios (MIA),2021,16,5,6,37,7.4,12,0,0,1,3,0,0,10.0
